numcode,country,GDP1971,GDP1972,GDP1973,GDP1974,GDP1975,GDP1976,GDP1977,GDP1978,GDP1979,GDP1980,GDP1981,GDP1982,GDP1983,GDP1984,GDP1985,GDP1986,GDP1987,GDP1988,GDP1989,GDP1990,GDP1991,GDP1992,GDP1993,GDP1994,GDP1995,GDP1996,GDP1997,GDP1998,GDP1999,GDP2000,GDP2001,GDP2002,GDP2003,GDP2004,GDP2005,GDP2006,GDP2007,GDP2008,GDP2009,GDP2010,GDP2011,GDP2012,GDP2013,GDP2014,GDP2015,GDP2016,GDP2017,GDP2018,GDP2019,GDP2020,GDP2021,GDP2022,GDP2023,GDP2024,GDP2025,GDP2026,GDP2027,GDP2028,GDP2029,GDP2030,GDP2031,GDP2032,GDP2033,GDP2034,GDP2035,GDP2036,GDP2037,GDP2038,GDP2039,GDP2040
12,Algeria,0.08938,0.1139,0.11824,0.1271,0.13351,0.14471,0.15232,0.16636,0.1788,0.18021,0.18562,0.1975,0.20816,0.21982,0.22795,0.22886,0.22726,0.22499,0.23489,0.23677,0.23393,0.23814,0.23314,0.23104,0.23982,0.24965,0.2524,0.26527,0.27376,0.27978,0.29268,0.30907,0.33133,0.34557,0.36596,0.37218,0.38484,0.39254,0.39921,0.41358,0.42433,0.43834,0.448906685,0.459473371,0.488207487,0.516941603,0.545675719,0.574409835,0.60314395,0.631878066,0.660612182,0.707304573,0.753996964,0.800689355,0.847381746,0.894074137,0.940766528,0.987458919,1.03415131,1.080843701,1.127536092,1.174228483,1.220920874,1.267613265,1.314305656,1.360998047,1.407690438,1.454382829,1.50107522,1.547767611
24,Angola,0.03006,0.03051,0.03259,0.03096,0.03033,0.02722,0.02785,0.02905,0.02971,0.03042,0.02908,0.02908,0.0303,0.03212,0.03325,0.03418,0.03688,0.03894,0.0391,0.03898,0.03851,0.03586,0.027,0.02794,0.03085,0.03431,0.03702,0.03953,0.04082,0.04204,0.04382,0.04988,0.05249,0.0582,0.06883,0.08311,0.10188,0.11596,0.11876,0.1228,0.12761,0.13633,0.13961639,0.14290278,0.151839501,0.160776221,0.169712941,0.178649662,0.187586382,0.196523103,0.205459823,0.219981823,0.234503824,0.249025824,0.263547825,0.278069825,0.292591825,0.307113826,0.321635826,0.336157827,0.350679827,0.365201828,0.379723828,0.394245828,0.408767829,0.423289829,0.43781183,0.45233383,0.46685583,0.481377831
204,Benin,0.00333,0.00355,0.00368,0.0038,0.00362,0.00365,0.00383,0.00388,0.00413,0.00441,0.00485,0.00496,0.00474,0.00512,0.0055,0.00562,0.00554,0.00573,0.00556,0.00606,0.00632,0.00651,0.00689,0.00703,0.00745,0.00777,0.00822,0.00854,0.009,0.00944,0.01003,0.01047,0.01088,0.01122,0.01154,0.01197,0.01252,0.01315,0.0135,0.01385,0.01434,0.01511,0.015474244,0.015838488,0.01682898,0.017819473,0.018809965,0.019800458,0.02079095,0.021781443,0.022771935,0.024381467,0.025990998,0.02760053,0.029210061,0.030819593,0.032429124,0.034038656,0.035648187,0.037257718,0.03886725,0.040476781,0.042086313,0.043695844,0.045305376,0.046914907,0.048524439,0.05013397,0.051743502,0.053353033
72,Botswana,,,,,,,,,,,0.00386,0.00433,0.0049,0.00532,0.0057,0.00617,0.0069,0.00824,0.00932,0.00995,0.01069,0.011,0.01121,0.01162,0.01243,0.01316,0.01421,0.01432,0.0157,0.01601,0.01605,0.01703,0.01782,0.0183,0.01913,0.02065,0.02245,0.02332,0.02149,0.02334,0.02477,0.0258,0.026421938,0.027043877,0.028735122,0.030426366,0.032117611,0.033808856,0.0355001,0.037191345,0.03888259,0.04163083,0.04437907,0.047127311,0.049875551,0.052623791,0.055372032,0.058120272,0.060868513,0.063616753,0.066364993,0.069113234,0.071861474,0.074609714,0.077357955,0.080106195,0.082854436,0.085602676,0.088350916,0.091099157
120,Cameroon,0.0113,0.0116,0.01222,0.01354,0.01506,0.01423,0.01618,0.01975,0.02094,0.02053,0.02403,0.02584,0.02761,0.02968,0.03207,0.03424,0.03351,0.03088,0.03032,0.02847,0.02739,0.02654,0.02569,0.02505,0.02587,0.02717,0.02855,0.02999,0.03131,0.03262,0.0341,0.03546,0.03689,0.03826,0.03914,0.0404,0.04155,0.04305,0.04386,0.04532,0.04718,0.04934,0.050529397,0.051718794,0.054953135,0.058187477,0.061421819,0.06465616,0.067890502,0.071124843,0.074359185,0.079614928,0.084870672,0.090126415,0.095382158,0.100637902,0.105893645,0.111149389,0.116405132,0.121660876,0.126916619,0.132172362,0.137428106,0.142683849,0.147939593,0.153195336,0.15845108,0.163706823,0.168962566,0.17421831
178,Congo,0.00405,0.0044,0.00476,0.00514,0.00553,0.00558,0.00508,0.00541,0.00594,0.00699,0.00822,0.01016,0.01075,0.0115,0.01136,0.01058,0.0106,0.01079,0.01107,0.01118,0.01145,0.01175,0.01163,0.011,0.01143,0.01192,0.01185,0.01229,0.01198,0.01288,0.01337,0.01399,0.0141,0.01459,0.01572,0.0167,0.01644,0.01735,0.01865,0.02028,0.02097,0.02177,0.022294791,0.022819581,0.024246651,0.025673721,0.02710079,0.02852786,0.02995493,0.031381999,0.032809069,0.03512803,0.037446991,0.039765952,0.042084913,0.044403874,0.046722835,0.049041796,0.051360757,0.053679718,0.055998678,0.058317639,0.0606366,0.062955561,0.065274522,0.067593483,0.069912444,0.072231405,0.074550366,0.076869327
384,C“te d'Ivoire,0.02031,0.02117,0.02242,0.02339,0.02533,0.0286,0.03069,0.03404,0.03485,0.03103,0.03212,0.03218,0.03093,0.03009,0.03145,0.03247,0.03236,0.03273,0.03369,0.03332,0.03333,0.03325,0.03319,0.03346,0.03584,0.03861,0.04082,0.04276,0.04344,0.04183,0.04182,0.04123,0.04058,0.04131,0.04183,0.04212,0.04284,0.04384,0.04548,0.04657,0.04437,0.04858,0.049751076,0.050922153,0.054106675,0.057291196,0.060475718,0.06366024,0.066844762,0.070029284,0.073213806,0.078388594,0.083563381,0.088738169,0.093912956,0.099087744,0.104262531,0.109437319,0.114612106,0.119786894,0.124961681,0.130136469,0.135311256,0.140486044,0.145660831,0.150835619,0.156010406,0.161185194,0.166359981,0.171534769
180,Democratic Republic of Congo,0.02364,0.02367,0.0256,0.0264,0.02509,0.02375,0.02393,0.02266,0.02275,0.02325,0.0238,0.02369,0.02402,0.02536,0.02547,0.02668,0.02739,0.02752,0.02717,0.02539,0.02325,0.02081,0.018,0.0173,0.01742,0.01724,0.01628,0.01601,0.01533,0.01427,0.01397,0.01445,0.01529,0.01631,0.01758,0.01856,0.01972,0.02093,0.02153,0.02307,0.02466,0.02642,0.027056884,0.027693768,0.029425655,0.031157542,0.032889429,0.034621316,0.036353203,0.03808509,0.039816977,0.042631261,0.045445544,0.048259827,0.051074111,0.053888394,0.056702678,0.059516961,0.062331244,0.065145528,0.067959811,0.070774094,0.073588378,0.076402661,0.079216944,0.082031228,0.084845511,0.087659795,0.090474078,0.093288361
818,Egypt,0.097,0.09897,0.09967,0.10215,0.11128,0.12756,0.14393,0.15225,0.16144,0.17761,0.18428,0.20253,0.21752,0.23077,0.24601,0.25252,0.25888,0.2726,0.28616,0.30248,0.30574,0.31929,0.32855,0.3416,0.35746,0.3753,0.3959,0.41188,0.43703,0.46049,0.47677,0.48807,0.50366,0.52427,0.54771,0.5852,0.62668,0.67152,0.70299,0.73917,0.7522,0.76885,0.787384006,0.805918011,0.856317758,0.906717505,0.957117252,1.007516999,1.057916746,1.108316493,1.158716239,1.240614868,1.322513496,1.404412125,1.486310753,1.568209382,1.65010801,1.732006638,1.813905267,1.895803895,1.977702524,2.059601152,2.141499781,2.223398409,2.305297038,2.387195666,2.469094294,2.550992923,2.632891551,2.71479018
232,Eritrea,,,,,,,,,,,,,,,,,,,,,,0.00309,0.0035,0.00425,0.00437,0.00477,0.00515,0.00524,0.00524,0.00508,0.00552,0.00569,0.00554,0.00562,0.00576,0.00571,0.00579,0.00522,0.00543,0.00554,0.00603,0.00645,0.006605485,0.006760969,0.00718378,0.007606592,0.008029403,0.008452214,0.008875025,0.009297836,0.009720647,0.010407707,0.011094768,0.011781828,0.012468888,0.013155948,0.013843008,0.014530068,0.015217128,0.015904188,0.016591248,0.017278308,0.017965369,0.018652429,0.019339489,0.020026549,0.020713609,0.021400669,0.022087729,0.022774789
231,Ethiopia,0.02162,0.02206,0.02233,0.02263,0.02214,0.02252,0.02291,0.02151,0.02178,0.02265,0.02265,0.02286,0.02474,0.02404,0.02136,0.02342,0.02667,0.0268,0.02671,0.02743,0.02548,0.02327,0.02632,0.02716,0.02883,0.03241,0.03343,0.03227,0.03394,0.036,0.03899,0.03958,0.03872,0.04398,0.04917,0.0545,0.06075,0.0673,0.07322,0.08241,0.09162,0.09962,0.102021454,0.104422907,0.110953209,0.117483512,0.124013814,0.130544116,0.137074418,0.14360472,0.150135022,0.160746639,0.171358255,0.181969872,0.192581488,0.203193105,0.213804721,0.224416338,0.235027954,0.245639571,0.256251187,0.266862804,0.27747442,0.288086037,0.298697653,0.30930927,0.319920887,0.330532503,0.34114412,0.351755736
266,Gabon,0.00713,0.00793,0.00874,0.01219,0.01453,0.01971,0.01723,0.01309,0.01315,0.01349,0.01417,0.01373,0.0145,0.01559,0.01523,0.01511,0.01252,0.01412,0.01533,0.01613,0.01711,0.01658,0.01724,0.01788,0.01877,0.01945,0.02056,0.02128,0.01938,0.01901,0.01942,0.01937,0.01985,0.02011,0.02072,0.02097,0.02213,0.02235,0.0217,0.02316,0.0248,0.02619,0.02682134,0.02745268,0.02916949,0.0308863,0.03260311,0.03431992,0.03603673,0.03775354,0.03947035,0.042260133,0.045049917,0.0478397,0.050629484,0.053419267,0.056209051,0.058998834,0.061788618,0.064578402,0.067368185,0.070157969,0.072947752,0.075737536,0.078527319,0.081317103,0.084106886,0.08689667,0.089686453,0.092476237
288,Ghana,0.02026,0.01975,0.02032,0.02171,0.01902,0.01834,0.01876,0.02035,0.01984,0.01993,0.01923,0.0179,0.01709,0.01856,0.01951,0.02052,0.02151,0.02272,0.02387,0.02467,0.02597,0.02698,0.02829,0.02922,0.03042,0.03182,0.03316,0.03472,0.03624,0.03758,0.03909,0.04085,0.04297,0.04538,0.04805,0.05113,0.05443,0.05902,0.06138,0.06629,0.07624,0.08227,0.084253212,0.086236424,0.091629397,0.09702237,0.102415343,0.107808316,0.113201289,0.118594261,0.123987234,0.132750712,0.14151419,0.150277669,0.159041147,0.167804625,0.176568103,0.185331581,0.194095059,0.202858537,0.211622016,0.220385494,0.229148972,0.23791245,0.246675928,0.255439406,0.264202884,0.272966362,0.281729841,0.290493319
404,Kenya,0.01563,0.0183,0.01938,0.02016,0.02034,0.02078,0.02275,0.02432,0.02617,0.02763,0.02868,0.02911,0.02949,0.03001,0.0313,0.03354,0.03553,0.03774,0.03951,0.04116,0.04176,0.04142,0.04157,0.04266,0.04454,0.04639,0.04661,0.04814,0.04925,0.04955,0.05142,0.0517,0.05322,0.05594,0.05924,0.06299,0.0674,0.06843,0.0703,0.07435,0.0776,0.08117,0.083126695,0.085083391,0.090404256,0.095725122,0.101045987,0.106366853,0.111687718,0.117008584,0.122329449,0.130975754,0.13962206,0.148268365,0.15691467,0.165560975,0.17420728,0.182853585,0.19149989,0.200146195,0.2087925,0.217438805,0.22608511,0.234731416,0.243377721,0.252024026,0.260670331,0.269316636,0.277962941,0.286609246
434,Libya,0.07899,0.06864,0.06934,0.05935,0.06382,0.07829,0.08528,0.08807,0.09996,0.10066,0.08048,0.08171,0.07784,0.07138,0.07182,0.06368,0.05431,0.05842,0.06264,0.06496,0.07527,0.07315,0.0703,0.07165,0.06255,0.06417,0.06368,0.06343,0.06368,0.06603,0.06319,0.06237,0.07048,0.07358,0.08087,0.08564,0.09077,0.09422,0.0962,0.09864,0.03844,0.06777,0.069403673,0.071037346,0.075479813,0.07992228,0.084364748,0.088807215,0.093249682,0.097692149,0.102134616,0.10935354,0.116572465,0.123791389,0.131010314,0.138229238,0.145448163,0.152667087,0.159886011,0.167104936,0.17432386,0.181542785,0.188761709,0.195980634,0.203199558,0.210418483,0.217637407,0.224856331,0.232075256,0.23929418
480,Mauritius,0.00235,0.00254,0.00285,0.0031,0.00313,0.00387,0.00412,0.00428,0.00443,0.00398,0.00422,0.00445,0.00447,0.00468,0.005,0.00549,0.00598,0.00638,0.00667,0.00715,0.00746,0.00795,0.00835,0.0087,0.00907,0.00958,0.01012,0.01074,0.01102,0.01201,0.01232,0.01258,0.01304,0.01379,0.01396,0.01451,0.01537,0.01622,0.0167,0.01739,0.01806,0.01864,0.019089338,0.019538677,0.020760568,0.02198246,0.023204351,0.024426243,0.025648134,0.026870026,0.028091917,0.030077468,0.032063018,0.034048569,0.036034119,0.038019669,0.04000522,0.04199077,0.043976321,0.045961871,0.047947422,0.049932972,0.051918522,0.053904073,0.055889623,0.057875174,0.059860724,0.061846274,0.063831825,0.065817375
504,Morocco,0.03925,0.04021,0.04164,0.04397,0.04729,0.05241,0.05558,0.05682,0.05955,0.06172,0.06001,0.06578,0.06541,0.06825,0.07257,0.07859,0.07659,0.08457,0.08657,0.09006,0.09627,0.09239,0.09146,0.10093,0.09429,0.10581,0.10345,0.11137,0.11196,0.11375,0.12234,0.12639,0.13438,0.14083,0.14502,0.15628,0.16051,0.16947,0.17754,0.18401,0.19458,0.20276,0.207647761,0.212535522,0.22582687,0.239118217,0.252409565,0.265700913,0.27899226,0.292283608,0.305574956,0.327173143,0.348771329,0.370369516,0.391967703,0.41356589,0.435164076,0.456762263,0.47836045,0.499958637,0.521556823,0.54315501,0.564753197,0.586351384,0.607949571,0.629547757,0.651145944,0.672744131,0.694342318,0.715940504
508,Mozambique,0.00599,0.00619,0.00654,0.00583,0.00507,0.00483,0.00486,0.0049,0.00497,0.00518,0.00544,0.00507,0.00427,0.00399,0.00403,0.00394,0.00452,0.00489,0.00521,0.00526,0.00552,0.00524,0.00569,0.00607,0.00624,0.0067,0.00738,0.00818,0.00884,0.00894,0.01,0.01089,0.01154,0.01255,0.01364,0.01451,0.01556,0.01663,0.01768,0.01893,0.02032,0.02182,0.022345996,0.022871992,0.024302339,0.025732686,0.027163034,0.028593381,0.030023728,0.031454075,0.032884423,0.03520871,0.037532997,0.039857284,0.042181571,0.044505858,0.046830145,0.049154432,0.051478719,0.053803006,0.056127293,0.05845158,0.060775867,0.063100154,0.065424441,0.067748728,0.070073015,0.072397302,0.074721589,0.077045876
516,Namibia,,,,,,,,,,,,,,,,,,,,,0.00762,0.00817,0.00801,0.00859,0.00895,0.00923,0.00962,0.00994,0.01027,0.01063,0.01076,0.01127,0.01175,0.01319,0.01352,0.01448,0.01526,0.01577,0.0156,0.01658,0.01752,0.0184,0.018843553,0.019287106,0.020493265,0.021699424,0.022905583,0.024111742,0.025317901,0.02652406,0.027730219,0.029690204,0.03165019,0.033610175,0.03557016,0.037530146,0.039490131,0.041450117,0.043410102,0.045370087,0.047330073,0.049290058,0.051250044,0.053210029,0.055170014,0.05713,0.059089985,0.06104997,0.063009956,0.064969941
566,Nigeria,0.20523,0.21214,0.22358,0.24853,0.23554,0.25683,0.27231,0.25661,0.27395,0.28547,0.248,0.24539,0.23299,0.22828,0.24728,0.22563,0.20137,0.21656,0.23057,0.26,0.2584,0.25952,0.26494,0.26735,0.26653,0.27984,0.28768,0.2955,0.2969,0.31269,0.32648,0.33883,0.37392,0.50006,0.51729,0.55976,0.59798,0.63548,0.67955,0.73282,0.76692,0.81865,0.838384492,0.858118983,0.911783225,0.965447468,1.01911171,1.072775953,1.126440195,1.180104437,1.23376868,1.320972051,1.408175423,1.495378794,1.582582166,1.669785537,1.756988909,1.84419228,1.931395652,2.018599023,2.105802395,2.193005766,2.280209138,2.367412509,2.454615881,2.541819252,2.629022624,2.716225995,2.803429366,2.890632738
686,Senegal,0.00813,0.00864,0.00816,0.0085,0.00915,0.00996,0.00969,0.00931,0.00996,0.00963,0.01012,0.01091,0.01033,0.01072,0.01107,0.01142,0.01211,0.01204,0.01252,0.01244,0.01275,0.01291,0.01308,0.01308,0.01378,0.01406,0.01449,0.01535,0.01632,0.01685,0.01762,0.01773,0.01892,0.02003,0.02116,0.02168,0.02275,0.02358,0.02416,0.02519,0.02571,0.02659,0.027230982,0.027871965,0.029614995,0.031358026,0.033101057,0.034844088,0.036587119,0.03833015,0.04007318,0.042905572,0.045737964,0.048570356,0.051402748,0.05423514,0.057067532,0.059899924,0.062732316,0.065564708,0.0683971,0.071229492,0.074061884,0.076894275,0.079726667,0.082559059,0.085391451,0.088223843,0.091056235,0.093888627
710,South Africa,0.20021,0.20353,0.21283,0.22584,0.22967,0.23483,0.23461,0.24168,0.25085,0.26745,0.28179,0.28071,0.27553,0.28958,0.28607,0.28612,0.29213,0.3044,0.31169,0.3107,0.30753,0.30096,0.30468,0.31453,0.32433,0.3383,0.34725,0.34905,0.35728,0.37212,0.3823,0.39632,0.40801,0.42659,0.4491,0.47427,0.50058,0.51871,0.5108,0.52656,0.54477,0.55865,0.572116895,0.58558379,0.622204482,0.658825173,0.695445864,0.732066556,0.768687247,0.805307939,0.84192863,0.901436556,0.960944482,1.020452407,1.079960333,1.139468259,1.198976185,1.258484111,1.317992037,1.377499962,1.437007888,1.496515814,1.55602374,1.615531666,1.675039592,1.734547517,1.794055443,1.853563369,1.913071295,1.972579221
729,Sudan,0.02295,0.02178,0.02192,0.02443,0.02827,0.03298,0.03503,0.03296,0.0313,0.03178,0.03414,0.03618,0.03692,0.03507,0.03287,0.03465,0.03958,0.03945,0.04297,0.04062,0.04367,0.04654,0.04867,0.04916,0.05211,0.05519,0.06102,0.06365,0.06563,0.06979,0.07433,0.07911,0.08523,0.08854,0.09517,0.10475,0.11681,0.12032,0.12421,0.12853,0.12429,0.11174,0.11443362,0.11712724,0.124452034,0.131776828,0.139101622,0.146426415,0.153751209,0.161076003,0.168400797,0.180303447,0.192206098,0.204108748,0.216011398,0.227914049,0.239816699,0.251719349,0.263622,0.27552465,0.287427301,0.299329951,0.311232601,0.323135252,0.335037902,0.346940552,0.358843203,0.370745853,0.382648504,0.394551154
768,Togo,0.00266,0.00286,0.00297,0.00311,0.00319,0.00312,0.00334,0.00371,0.00352,0.00403,0.0039,0.00376,0.00355,0.00375,0.00396,0.00402,0.00404,0.00431,0.00449,0.00448,0.00445,0.00427,0.00362,0.00417,0.00449,0.00489,0.00559,0.00547,0.0056,0.00556,0.00547,0.00542,0.00568,0.00581,0.00587,0.00611,0.00625,0.00639,0.00661,0.00688,0.00721,0.00761,0.007793448,0.007976895,0.008475747,0.008974599,0.00947345,0.009972302,0.010471154,0.010970005,0.011468857,0.012279481,0.013090106,0.01390073,0.014711354,0.015521979,0.016332603,0.017143228,0.017953852,0.018764476,0.019575101,0.020385725,0.02119635,0.022006974,0.022817598,0.023628223,0.024438847,0.025249471,0.026060096,0.02687072
788,Tunisia,0.01562,0.01839,0.01827,0.01975,0.02116,0.02283,0.02361,0.02513,0.02678,0.02876,0.03035,0.0302,0.03161,0.03343,0.03532,0.03481,0.03714,0.03717,0.03782,0.04082,0.04242,0.04573,0.04673,0.04821,0.04935,0.05287,0.05575,0.05842,0.06196,0.06487,0.06806,0.06929,0.07313,0.0776,0.08072,0.08504,0.09043,0.09461,0.09749,0.10042,0.09841,0.10195,0.104407621,0.106865242,0.113548281,0.120231319,0.126914358,0.133597396,0.140280435,0.146963473,0.153646512,0.164506322,0.175366132,0.186225943,0.197085753,0.207945563,0.218805374,0.229665184,0.240524994,0.251384805,0.262244615,0.273104425,0.283964236,0.294824046,0.305683856,0.316543667,0.327403477,0.338263287,0.349123098,0.359982908
834,United Republic of Tanzania,0.01193,0.01272,0.01311,0.01344,0.01423,0.01515,0.01521,0.01539,0.01591,0.01643,0.01663,0.01664,0.01649,0.01657,0.01723,0.0182,0.01933,0.02047,0.02124,0.02274,0.02321,0.02334,0.02363,0.024,0.02485,0.02598,0.0269,0.0279,0.02925,0.03069,0.03253,0.03486,0.03726,0.04018,0.04314,0.04605,0.04934,0.05301,0.0562,0.06016,0.06403,0.06843,0.070079583,0.071729166,0.076214898,0.080700629,0.085186361,0.089672092,0.094157824,0.098643555,0.103129287,0.110418515,0.117707743,0.124996972,0.1322862,0.139575428,0.146864656,0.154153885,0.161443113,0.168732341,0.176021569,0.183310798,0.190600026,0.197889254,0.205178483,0.212467711,0.219756939,0.227046167,0.234335396,0.241624624
894,Zambia,0.01396,0.01525,0.0151,0.01607,0.01571,0.01668,0.01592,0.01601,0.01553,0.016,0.01698,0.01651,0.01618,0.01613,0.01639,0.01651,0.01695,0.01801,0.01783,0.01774,0.01774,0.01743,0.01861,0.01701,0.01653,0.01768,0.01826,0.01792,0.01832,0.01896,0.01989,0.02055,0.0216,0.02277,0.02399,0.02549,0.02706,0.02869,0.03043,0.03275,0.03499,0.03752,0.038424462,0.039328925,0.04178844,0.044247956,0.046707471,0.049166987,0.051626502,0.054086018,0.056545533,0.060542199,0.064538865,0.068535531,0.072532197,0.076528863,0.080525528,0.084522194,0.08851886,0.092515526,0.096512192,0.100508858,0.104505524,0.108502189,0.112498855,0.116495521,0.120492187,0.124488853,0.128485519,0.132482184
716,Zimbabwe,0.0025,0.0027,0.00277,0.00296,0.0029,0.00291,0.00271,0.00264,0.00273,0.00312,0.00351,0.0036,0.00366,0.00359,0.00384,0.00392,0.00397,0.00427,0.00449,0.0048,0.00507,0.00461,0.00466,0.00509,0.0051,0.00562,0.00578,0.00594,0.00589,0.00571,0.0058,0.00528,0.00438,0.00413,0.00389,0.00376,0.00362,0.00298,0.00316,0.00344,0.00376,0.00394,0.004034978,0.004129956,0.004388232,0.004646507,0.004904782,0.005163058,0.005421333,0.005679608,0.005937884,0.006357576,0.006777269,0.007196961,0.007616654,0.008036346,0.008456039,0.008875731,0.009295424,0.009715117,0.010134809,0.010554502,0.010974194,0.011393887,0.011813579,0.012233272,0.012652964,0.013072657,0.013492349,0.013912042
32,Argentina,0.22385,0.22749,0.23389,0.24683,0.24676,0.24178,0.25855,0.24689,0.27213,0.28343,0.26731,0.25406,0.2639,0.26974,0.24927,0.26891,0.27673,0.26966,0.24944,0.24346,0.2743,0.30706,0.32519,0.34417,0.33438,0.35286,0.38148,0.39617,0.38276,0.37974,0.363,0.32345,0.35203,0.38382,0.41905,0.45453,0.49386,0.52723,0.53172,0.58043,0.63191,0.65858,0.686056632,0.713533264,0.739271447,0.76500963,0.790747813,0.816485996,0.842224178,0.867962361,0.893700544,0.927239829,0.960779114,0.994318399,1.027857683,1.061396968,1.094936253,1.128475538,1.162014823,1.195554107,1.229093392,1.262632677,1.296171962,1.329711246,1.363250531,1.396789816,1.430329101,1.463868385,1.49740767,1.530946955
68,Bolivia,0.01604,0.01731,0.01831,0.01885,0.02022,0.02116,0.02221,0.02266,0.0227,0.02238,0.02245,0.02156,0.02069,0.02065,0.0203,0.01978,0.02027,0.02086,0.02165,0.02265,0.02384,0.02424,0.02527,0.02645,0.02769,0.0289,0.03033,0.03185,0.03199,0.03279,0.03334,0.03417,0.0351,0.03656,0.03818,0.04001,0.04184,0.04441,0.0459,0.04779,0.05027,0.05287,0.055075791,0.057281581,0.059347811,0.061414041,0.063480271,0.065546501,0.067612731,0.069678961,0.071745191,0.074437684,0.077130177,0.07982267,0.082515163,0.085207655,0.087900148,0.090592641,0.093285134,0.095977627,0.09867012,0.101362613,0.104055106,0.106747599,0.109440092,0.112132585,0.114825078,0.11751757,0.120210063,0.122902556
76,Brazil,0.56522,0.63335,0.72188,0.78715,0.82816,0.90924,0.95112,0.98186,1.04829,1.1438,1.09355,1.09989,1.06239,1.11837,1.20723,1.30367,1.3506,1.34921,1.39346,1.33354,1.3537,1.34738,1.41024,1.48547,1.55108,1.58443,1.6379,1.63848,1.64267,1.7134,1.73593,1.78203,1.80247,1.90546,1.9656,2.04335,2.1679,2.27997,2.27248,2.44368,2.51046,2.53237,2.499935,2.4675,2.558334286,2.649168571,2.740002857,2.830837143,2.921671429,3.012505714,3.10334,3.261773158,3.420206316,3.578639474,3.737072632,3.895505789,4.053938947,4.212372105,4.370805263,4.529238421,4.687671579,4.846104737,5.004537895,5.162971053,5.321404211,5.479837368,5.638270526,5.796703684,5.955136842,6.11357
170,Colombia,0.10051,0.10822,0.1155,0.12213,0.12488,0.1309,0.13633,0.14786,0.15582,0.16221,0.16588,0.16745,0.17011,0.17581,0.18124,0.19182,0.20213,0.21033,0.21752,0.23066,0.23592,0.24779,0.25365,0.26845,0.28242,0.28823,0.29811,0.29981,0.28721,0.2999,0.30493,0.31257,0.32482,0.34214,0.35824,0.38224,0.40861,0.42311,0.43009,0.44718,0.47689,0.49698,0.504746178,0.512512357,0.535640235,0.558768114,0.581895993,0.605023872,0.62815175,0.651279629,0.674407508,0.699717043,0.725026578,0.750336114,0.775645649,0.800955184,0.82626472,0.851574255,0.87688379,0.902193325,0.927502861,0.952812396,0.978121931,1.003431467,1.028741002,1.054050537,1.079360072,1.104669608,1.129979143,1.155288678
188,Costa Rica,0.00964,0.01043,0.01124,0.01186,0.01211,0.01278,0.01392,0.01479,0.01552,0.01563,0.01528,0.01417,0.01457,0.01548,0.01564,0.01654,0.01768,0.01836,0.01928,0.02004,0.02055,0.02243,0.0241,0.02524,0.02623,0.02646,0.02793,0.03028,0.03277,0.03336,0.03372,0.0347,0.03692,0.03849,0.04076,0.04434,0.04786,0.04916,0.04866,0.05107,0.05334,0.05608,0.056956348,0.057832695,0.060442481,0.063052267,0.065662053,0.068271839,0.070881625,0.073491411,0.076101197,0.078957165,0.081813132,0.0846691,0.087525067,0.090381035,0.093237002,0.09609297,0.098948937,0.101804905,0.104660873,0.10751684,0.110372808,0.113228775,0.116084743,0.11894071,0.121796678,0.124652645,0.127508613,0.13036458
192,Cuba,0.02079,0.02179,0.02254,0.02276,0.02492,0.02627,0.02856,0.03044,0.03077,0.02928,0.03505,0.03817,0.04024,0.04343,0.04412,0.04416,0.0431,0.0447,0.045,0.04368,0.03901,0.03449,0.02936,0.02957,0.03029,0.03267,0.03358,0.03363,0.03571,0.03783,0.03903,0.03959,0.04109,0.04346,0.04833,0.05416,0.05809,0.06048,0.06136,0.06263,0.06357,0.06452,0.065528237,0.066536475,0.069539032,0.072541589,0.075544146,0.078546702,0.081549259,0.084551816,0.087554373,0.090840162,0.09412595,0.097411739,0.100697528,0.103983316,0.107269105,0.110554893,0.113840682,0.117126471,0.120412259,0.123698048,0.126983836,0.130269625,0.133555414,0.136841202,0.140126991,0.143412779,0.146698568,0.149984357
214,Dominican Republic,0.01357,0.01498,0.01692,0.01793,0.01886,0.02013,0.02114,0.02159,0.02257,0.02436,0.02541,0.02584,0.02703,0.02737,0.02679,0.02774,0.03054,0.0312,0.03257,0.0308,0.03109,0.03435,0.03684,0.03768,0.03975,0.04259,0.046,0.04922,0.05253,0.0555,0.0565,0.05978,0.05962,0.06041,0.066,0.07304,0.07923,0.0834,0.08628,0.09297,0.09713,0.10091,0.102486895,0.104063789,0.108759822,0.113455854,0.118151887,0.122847919,0.127543952,0.132239984,0.136936017,0.142075027,0.147214037,0.152353047,0.157492057,0.162631067,0.167770077,0.172909087,0.178048097,0.183187107,0.188326117,0.193465127,0.198604137,0.203743147,0.208882157,0.214021167,0.219160177,0.224299187,0.229438197,0.234577207
